source_key,folder,frame_index,source_path,split,role,pair_key
folder_13_frame_14,13,14,D:\iccd\data\20260319\13\14-Camera1[20600555].tif,train,target_member,folder_13_block_02
folder_13_frame_15,13,15,D:\iccd\data\20260319\13\15-Camera1[20600555].tif,train,target_member,folder_13_block_02
folder_13_frame_16,13,16,D:\iccd\data\20260319\13\16-Camera1[20600555].tif,train,target_member,folder_13_block_02
folder_13_frame_17,13,17,D:\iccd\data\20260319\13\17-Camera1[20600555].tif,train,target_member,folder_13_block_02
folder_13_frame_18,13,18,D:\iccd\data\20260319\13\18-Camera1[20600555].tif,train,target_member,folder_13_block_02
folder_13_frame_19,13,19,D:\iccd\data\20260319\13\19-Camera1[20600555].tif,train,input,folder_13_block_03
folder_13_frame_20,13,20,D:\iccd\data\20260319\13\20-Camera1[20600555].tif,train,target_member,folder_13_block_03
folder_13_frame_21,13,21,D:\iccd\data\20260319\13\21-Camera1[20600555].tif,train,target_member,folder_13_block_03
folder_13_frame_22,13,22,D:\iccd\data\20260319\13\22-Camera1[20600555].tif,train,target_member,folder_13_block_03
folder_13_frame_23,13,23,D:\iccd\data\20260319\13\23-Camera1[20600555].tif,train,target_member,folder_13_block_03
folder_13_frame_24,13,24,D:\iccd\data\20260319\13\24-Camera1[20600555].tif,train,target_member,folder_13_block_03
folder_13_frame_25,13,25,D:\iccd\data\20260319\13\25-Camera1[20600555].tif,train,target_member,folder_13_block_03
folder_13_frame_26,13,26,D:\iccd\data\20260319\13\26-Camera1[20600555].tif,train,target_member,folder_13_block_03
folder_13_frame_27,13,27,D:\iccd\data\20260319\13\27-Camera1[20600555].tif,train,target_member,folder_13_block_03
folder_13_frame_28,13,28,D:\iccd\data\20260319\13\28-Camera1[20600555].tif,train,input,folder_13_block_04
folder_13_frame_29,13,29,D:\iccd\data\20260319\13\29-Camera1[20600555].tif,train,target_member,folder_13_block_04
folder_13_frame_30,13,30,D:\iccd\data\20260319\13\30-Camera1[20600555].tif,train,target_member,folder_13_block_04
folder_13_frame_31,13,31,D:\iccd\data\20260319\13\31-Camera1[20600555].tif,train,target_member,folder_13_block_04
folder_13_frame_32,13,32,D:\iccd\data\20260319\13\32-Camera1[20600555].tif,train,target_member,folder_13_block_04
folder_13_frame_33,13,33,D:\iccd\data\20260319\13\33-Camera1[20600555].tif,train,target_member,folder_13_block_04
folder_13_frame_34,13,34,D:\iccd\data\20260319\13\34-Camera1[20600555].tif,train,target_member,folder_13_block_04
folder_13_frame_35,13,35,D:\iccd\data\20260319\13\35-Camera1[20600555].tif,train,target_member,folder_13_block_04
folder_13_frame_36,13,36,D:\iccd\data\20260319\13\36-Camera1[20600555].tif,train,target_member,folder_13_block_04
folder_13_frame_37,13,37,D:\iccd\data\20260319\13\37-Camera1[20600555].tif,train,input,folder_13_block_05
folder_13_frame_38,13,38,D:\iccd\data\20260319\13\38-Camera1[20600555].tif,train,target_member,folder_13_block_05
folder_13_frame_39,13,39,D:\iccd\data\20260319\13\39-Camera1[20600555].tif,train,target_member,folder_13_block_05
folder_13_frame_40,13,40,D:\iccd\data\20260319\13\40-Camera1[20600555].tif,train,target_member,folder_13_block_05
folder_13_frame_41,13,41,D:\iccd\data\20260319\13\41-Camera1[20600555].tif,train,target_member,folder_13_block_05
folder_13_frame_42,13,42,D:\iccd\data\20260319\13\42-Camera1[20600555].tif,train,target_member,folder_13_block_05
folder_13_frame_43,13,43,D:\iccd\data\20260319\13\43-Camera1[20600555].tif,train,target_member,folder_13_block_05
folder_13_frame_44,13,44,D:\iccd\data\20260319\13\44-Camera1[20600555].tif,train,target_member,folder_13_block_05
folder_13_frame_45,13,45,D:\iccd\data\20260319\13\45-Camera1[20600555].tif,train,target_member,folder_13_block_05
folder_13_frame_46,13,46,D:\iccd\data\20260319\13\46-Camera1[20600555].tif,train,input,folder_13_block_06
folder_13_frame_47,13,47,D:\iccd\data\20260319\13\47-Camera1[20600555].tif,train,target_member,folder_13_block_06
folder_13_frame_48,13,48,D:\iccd\data\20260319\13\48-Camera1[20600555].tif,train,target_member,folder_13_block_06
folder_13_frame_49,13,49,D:\iccd\data\20260319\13\49-Camera1[20600555].tif,train,target_member,folder_13_block_06
folder_13_frame_50,13,50,D:\iccd\data\20260319\13\50-Camera1[20600555].tif,train,target_member,folder_13_block_06
folder_13_frame_51,13,51,D:\iccd\data\20260319\13\51-Camera1[20600555].tif,train,target_member,folder_13_block_06
folder_13_frame_52,13,52,D:\iccd\data\20260319\13\52-Camera1[20600555].tif,train,target_member,folder_13_block_06
folder_13_frame_53,13,53,D:\iccd\data\20260319\13\53-Camera1[20600555].tif,train,target_member,folder_13_block_06
folder_13_frame_54,13,54,D:\iccd\data\20260319\13\54-Camera1[20600555].tif,train,target_member,folder_13_block_06
folder_13_frame_55,13,55,D:\iccd\data\20260319\13\55-Camera1[20600555].tif,train,input,folder_13_block_07
folder_13_frame_56,13,56,D:\iccd\data\20260319\13\56-Camera1[20600555].tif,train,target_member,folder_13_block_07
folder_13_frame_57,13,57,D:\iccd\data\20260319\13\57-Camera1[20600555].tif,train,target_member,folder_13_block_07
folder_13_frame_58,13,58,D:\iccd\data\20260319\13\58-Camera1[20600555].tif,train,target_member,folder_13_block_07
folder_13_frame_59,13,59,D:\iccd\data\20260319\13\59-Camera1[20600555].tif,train,target_member,folder_13_block_07
folder_13_frame_60,13,60,D:\iccd\data\20260319\13\60-Camera1[20600555].tif,train,target_member,folder_13_block_07
folder_13_frame_61,13,61,D:\iccd\data\20260319\13\61-Camera1[20600555].tif,train,target_member,folder_13_block_07
folder_13_frame_62,13,62,D:\iccd\data\20260319\13\62-Camera1[20600555].tif,train,target_member,folder_13_block_07
folder_13_frame_63,13,63,D:\iccd\data\20260319\13\63-Camera1[20600555].tif,train,target_member,folder_13_block_07
folder_13_frame_64,13,64,D:\iccd\data\20260319\13\64-Camera1[20600555].tif,train,input,folder_13_block_08
folder_13_frame_65,13,65,D:\iccd\data\20260319\13\65-Camera1[20600555].tif,train,target_member,folder_13_block_08
folder_13_frame_66,13,66,D:\iccd\data\20260319\13\66-Camera1[20600555].tif,train,target_member,folder_13_block_08
folder_13_frame_67,13,67,D:\iccd\data\20260319\13\67-Camera1[20600555].tif,train,target_member,folder_13_block_08
folder_13_frame_68,13,68,D:\iccd\data\20260319\13\68-Camera1[20600555].tif,train,target_member,folder_13_block_08
folder_13_frame_69,13,69,D:\iccd\data\20260319\13\69-Camera1[20600555].tif,train,target_member,folder_13_block_08
folder_13_frame_70,13,70,D:\iccd\data\20260319\13\70-Camera1[20600555].tif,train,target_member,folder_13_block_08
folder_13_frame_71,13,71,D:\iccd\data\20260319\13\71-Camera1[20600555].tif,train,target_member,folder_13_block_08
folder_13_frame_72,13,72,D:\iccd\data\20260319\13\72-Camera1[20600555].tif,train,target_member,folder_13_block_08
folder_13_frame_73,13,73,D:\iccd\data\20260319\13\73-Camera1[20600555].tif,train,input,folder_13_block_09
folder_13_frame_74,13,74,D:\iccd\data\20260319\13\74-Camera1[20600555].tif,train,target_member,folder_13_block_09
folder_13_frame_75,13,75,D:\iccd\data\20260319\13\75-Camera1[20600555].tif,train,target_member,folder_13_block_09
folder_13_frame_76,13,76,D:\iccd\data\20260319\13\76-Camera1[20600555].tif,train,target_member,folder_13_block_09
folder_13_frame_77,13,77,D:\iccd\data\20260319\13\77-Camera1[20600555].tif,train,target_member,folder_13_block_09
folder_13_frame_78,13,78,D:\iccd\data\20260319\13\78-Camera1[20600555].tif,train,target_member,folder_13_block_09
folder_13_frame_79,13,79,D:\iccd\data\20260319\13\79-Camera1[20600555].tif,train,target_member,folder_13_block_09
folder_13_frame_80,13,80,D:\iccd\data\20260319\13\80-Camera1[20600555].tif,train,target_member,folder_13_block_09
folder_13_frame_81,13,81,D:\iccd\data\20260319\13\81-Camera1[20600555].tif,train,target_member,folder_13_block_09
folder_13_frame_82,13,82,D:\iccd\data\20260319\13\82-Camera1[20600555].tif,train,input,folder_13_block_10
folder_13_frame_83,13,83,D:\iccd\data\20260319\13\83-Camera1[20600555].tif,train,target_member,folder_13_block_10
folder_13_frame_84,13,84,D:\iccd\data\20260319\13\84-Camera1[20600555].tif,train,target_member,folder_13_block_10
folder_13_frame_85,13,85,D:\iccd\data\20260319\13\85-Camera1[20600555].tif,train,target_member,folder_13_block_10
folder_13_frame_86,13,86,D:\iccd\data\20260319\13\86-Camera1[20600555].tif,train,target_member,folder_13_block_10
folder_13_frame_87,13,87,D:\iccd\data\20260319\13\87-Camera1[20600555].tif,train,target_member,folder_13_block_10
folder_13_frame_88,13,88,D:\iccd\data\20260319\13\88-Camera1[20600555].tif,train,target_member,folder_13_block_10
folder_13_frame_89,13,89,D:\iccd\data\20260319\13\89-Camera1[20600555].tif,train,target_member,folder_13_block_10
folder_13_frame_90,13,90,D:\iccd\data\20260319\13\90-Camera1[20600555].tif,train,target_member,folder_13_block_10
folder_13_frame_91,13,91,D:\iccd\data\20260319\13\91-Camera1[20600555].tif,train,input,folder_13_block_11
folder_13_frame_92,13,92,D:\iccd\data\20260319\13\92-Camera1[20600555].tif,train,target_member,folder_13_block_11
folder_13_frame_93,13,93,D:\iccd\data\20260319\13\93-Camera1[20600555].tif,train,target_member,folder_13_block_11
folder_13_frame_94,13,94,D:\iccd\data\20260319\13\94-Camera1[20600555].tif,train,target_member,folder_13_block_11
folder_13_frame_95,13,95,D:\iccd\data\20260319\13\95-Camera1[20600555].tif,train,target_member,folder_13_block_11
folder_13_frame_96,13,96,D:\iccd\data\20260319\13\96-Camera1[20600555].tif,train,target_member,folder_13_block_11
folder_13_frame_97,13,97,D:\iccd\data\20260319\13\97-Camera1[20600555].tif,train,target_member,folder_13_block_11
folder_13_frame_98,13,98,D:\iccd\data\20260319\13\98-Camera1[20600555].tif,train,target_member,folder_13_block_11
folder_13_frame_99,13,99,D:\iccd\data\20260319\13\99-Camera1[20600555].tif,train,target_member,folder_13_block_11
folder_13_frame_100,13,100,D:\iccd\data\20260319\13\100-Camera1[20600555].tif,train,input,folder_13_block_12
folder_13_frame_101,13,101,D:\iccd\data\20260319\13\101-Camera1[20600555].tif,train,target_member,folder_13_block_12
folder_13_frame_102,13,102,D:\iccd\data\20260319\13\102-Camera1[20600555].tif,train,target_member,folder_13_block_12
folder_13_frame_103,13,103,D:\iccd\data\20260319\13\103-Camera1[20600555].tif,train,target_member,folder_13_block_12
folder_13_frame_104,13,104,D:\iccd\data\20260319\13\104-Camera1[20600555].tif,train,target_member,folder_13_block_12
folder_13_frame_105,13,105,D:\iccd\data\20260319\13\105-Camera1[20600555].tif,train,target_member,folder_13_block_12
folder_13_frame_106,13,106,D:\iccd\data\20260319\13\106-Camera1[20600555].tif,train,target_member,folder_13_block_12
folder_13_frame_107,13,107,D:\iccd\data\20260319\13\107-Camera1[20600555].tif,train,target_member,folder_13_block_12
folder_13_frame_108,13,108,D:\iccd\data\20260319\13\108-Camera1[20600555].tif,train,target_member,folder_13_block_12
folder_13_frame_109,13,109,D:\iccd\data\20260319\13\109-Camera1[20600555].tif,train,input,folder_13_block_13
folder_13_frame_110,13,110,D:\iccd\data\20260319\13\110-Camera1[20600555].tif,train,target_member,folder_13_block_13
folder_13_frame_111,13,111,D:\iccd\data\20260319\13\111-Camera1[20600555].tif,train,target_member,folder_13_block_13
folder_13_frame_112,13,112,D:\iccd\data\20260319\13\112-Camera1[20600555].tif,train,target_member,folder_13_block_13
folder_13_frame_113,13,113,D:\iccd\data\20260319\13\113-Camera1[20600555].tif,train,target_member,folder_13_block_13
folder_13_frame_114,13,114,D:\iccd\data\20260319\13\114-Camera1[20600555].tif,train,target_member,folder_13_block_13
folder_13_frame_115,13,115,D:\iccd\data\20260319\13\115-Camera1[20600555].tif,train,target_member,folder_13_block_13
folder_13_frame_116,13,116,D:\iccd\data\20260319\13\116-Camera1[20600555].tif,train,target_member,folder_13_block_13
folder_13_frame_117,13,117,D:\iccd\data\20260319\13\117-Camera1[20600555].tif,train,target_member,folder_13_block_13
folder_13_frame_118,13,118,D:\iccd\data\20260319\13\118-Camera1[20600555].tif,train,input,folder_13_block_14
folder_13_frame_119,13,119,D:\iccd\data\20260319\13\119-Camera1[20600555].tif,train,target_member,folder_13_block_14
folder_13_frame_120,13,120,D:\iccd\data\20260319\13\120-Camera1[20600555].tif,train,target_member,folder_13_block_14
folder_13_frame_121,13,121,D:\iccd\data\20260319\13\121-Camera1[20600555].tif,train,target_member,folder_13_block_14
folder_13_frame_122,13,122,D:\iccd\data\20260319\13\122-Camera1[20600555].tif,train,target_member,folder_13_block_14
folder_13_frame_123,13,123,D:\iccd\data\20260319\13\123-Camera1[20600555].tif,train,target_member,folder_13_block_14
folder_13_frame_124,13,124,D:\iccd\data\20260319\13\124-Camera1[20600555].tif,train,target_member,folder_13_block_14
folder_13_frame_125,13,125,D:\iccd\data\20260319\13\125-Camera1[20600555].tif,train,target_member,folder_13_block_14
folder_13_frame_126,13,126,D:\iccd\data\20260319\13\126-Camera1[20600555].tif,train,target_member,folder_13_block_14
folder_13_frame_127,13,127,D:\iccd\data\20260319\13\127-Camera1[20600555].tif,train,input,folder_13_block_15
folder_13_frame_128,13,128,D:\iccd\data\20260319\13\128-Camera1[20600555].tif,train,target_member,folder_13_block_15
folder_13_frame_129,13,129,D:\iccd\data\20260319\13\129-Camera1[20600555].tif,train,target_member,folder_13_block_15
folder_13_frame_130,13,130,D:\iccd\data\20260319\13\130-Camera1[20600555].tif,train,target_member,folder_13_block_15
folder_13_frame_131,13,131,D:\iccd\data\20260319\13\131-Camera1[20600555].tif,train,target_member,folder_13_block_15
folder_13_frame_132,13,132,D:\iccd\data\20260319\13\132-Camera1[20600555].tif,train,target_member,folder_13_block_15
folder_13_frame_133,13,133,D:\iccd\data\20260319\13\133-Camera1[20600555].tif,train,target_member,folder_13_block_15
folder_13_frame_134,13,134,D:\iccd\data\20260319\13\134-Camera1[20600555].tif,train,target_member,folder_13_block_15
folder_13_frame_135,13,135,D:\iccd\data\20260319\13\135-Camera1[20600555].tif,train,target_member,folder_13_block_15
folder_13_frame_136,13,136,D:\iccd\data\20260319\13\136-Camera1[20600555].tif,train,input,folder_13_block_16
folder_13_frame_137,13,137,D:\iccd\data\20260319\13\137-Camera1[20600555].tif,train,target_member,folder_13_block_16
folder_13_frame_138,13,138,D:\iccd\data\20260319\13\138-Camera1[20600555].tif,train,target_member,folder_13_block_16
folder_13_frame_139,13,139,D:\iccd\data\20260319\13\139-Camera1[20600555].tif,train,target_member,folder_13_block_16
folder_13_frame_140,13,140,D:\iccd\data\20260319\13\140-Camera1[20600555].tif,train,target_member,folder_13_block_16
folder_13_frame_141,13,141,D:\iccd\data\20260319\13\141-Camera1[20600555].tif,train,target_member,folder_13_block_16
folder_13_frame_142,13,142,D:\iccd\data\20260319\13\142-Camera1[20600555].tif,train,target_member,folder_13_block_16
folder_13_frame_143,13,143,D:\iccd\data\20260319\13\143-Camera1[20600555].tif,train,target_member,folder_13_block_16
folder_13_frame_144,13,144,D:\iccd\data\20260319\13\144-Camera1[20600555].tif,train,target_member,folder_13_block_16
folder_13_frame_145,13,145,D:\iccd\data\20260319\13\145-Camera1[20600555].tif,train,input,folder_13_block_17
folder_13_frame_146,13,146,D:\iccd\data\20260319\13\146-Camera1[20600555].tif,train,target_member,folder_13_block_17
folder_13_frame_147,13,147,D:\iccd\data\20260319\13\147-Camera1[20600555].tif,train,target_member,folder_13_block_17
folder_13_frame_148,13,148,D:\iccd\data\20260319\13\148-Camera1[20600555].tif,train,target_member,folder_13_block_17
folder_13_frame_149,13,149,D:\iccd\data\20260319\13\149-Camera1[20600555].tif,train,target_member,folder_13_block_17
folder_13_frame_150,13,150,D:\iccd\data\20260319\13\150-Camera1[20600555].tif,train,target_member,folder_13_block_17
folder_13_frame_151,13,151,D:\iccd\data\20260319\13\151-Camera1[20600555].tif,train,target_member,folder_13_block_17
folder_13_frame_152,13,152,D:\iccd\data\20260319\13\152-Camera1[20600555].tif,train,target_member,folder_13_block_17
folder_13_frame_153,13,153,D:\iccd\data\20260319\13\153-Camera1[20600555].tif,train,target_member,folder_13_block_17
folder_13_frame_154,13,154,D:\iccd\data\20260319\13\154-Camera1[20600555].tif,train,input,folder_13_block_18
folder_13_frame_155,13,155,D:\iccd\data\20260319\13\155-Camera1[20600555].tif,train,target_member,folder_13_block_18
folder_13_frame_156,13,156,D:\iccd\data\20260319\13\156-Camera1[20600555].tif,train,target_member,folder_13_block_18
folder_13_frame_157,13,157,D:\iccd\data\20260319\13\157-Camera1[20600555].tif,train,target_member,folder_13_block_18
folder_13_frame_158,13,158,D:\iccd\data\20260319\13\158-Camera1[20600555].tif,train,target_member,folder_13_block_18
folder_13_frame_159,13,159,D:\iccd\data\20260319\13\159-Camera1[20600555].tif,train,target_member,folder_13_block_18
folder_13_frame_160,13,160,D:\iccd\data\20260319\13\160-Camera1[20600555].tif,train,target_member,folder_13_block_18
folder_13_frame_161,13,161,D:\iccd\data\20260319\13\161-Camera1[20600555].tif,train,target_member,folder_13_block_18
folder_13_frame_162,13,162,D:\iccd\data\20260319\13\162-Camera1[20600555].tif,train,target_member,folder_13_block_18
folder_13_frame_163,13,163,D:\iccd\data\20260319\13\163-Camera1[20600555].tif,train,input,folder_13_block_19
folder_13_frame_164,13,164,D:\iccd\data\20260319\13\164-Camera1[20600555].tif,train,target_member,folder_13_block_19
folder_13_frame_165,13,165,D:\iccd\data\20260319\13\165-Camera1[20600555].tif,train,target_member,folder_13_block_19
folder_13_frame_166,13,166,D:\iccd\data\20260319\13\166-Camera1[20600555].tif,train,target_member,folder_13_block_19
folder_13_frame_167,13,167,D:\iccd\data\20260319\13\167-Camera1[20600555].tif,train,target_member,folder_13_block_19
folder_13_frame_168,13,168,D:\iccd\data\20260319\13\168-Camera1[20600555].tif,train,target_member,folder_13_block_19
folder_13_frame_169,13,169,D:\iccd\data\20260319\13\169-Camera1[20600555].tif,train,target_member,folder_13_block_19
folder_13_frame_170,13,170,D:\iccd\data\20260319\13\170-Camera1[20600555].tif,train,target_member,folder_13_block_19
folder_13_frame_171,13,171,D:\iccd\data\20260319\13\171-Camera1[20600555].tif,train,target_member,folder_13_block_19
folder_13_frame_172,13,172,D:\iccd\data\20260319\13\172-Camera1[20600555].tif,train,input,folder_13_block_20
folder_13_frame_173,13,173,D:\iccd\data\20260319\13\173-Camera1[20600555].tif,train,target_member,folder_13_block_20
folder_13_frame_174,13,174,D:\iccd\data\20260319\13\174-Camera1[20600555].tif,train,target_member,folder_13_block_20
folder_13_frame_175,13,175,D:\iccd\data\20260319\13\175-Camera1[20600555].tif,train,target_member,folder_13_block_20
folder_13_frame_176,13,176,D:\iccd\data\20260319\13\176-Camera1[20600555].tif,train,target_member,folder_13_block_20
folder_13_frame_177,13,177,D:\iccd\data\20260319\13\177-Camera1[20600555].tif,train,target_member,folder_13_block_20
folder_13_frame_178,13,178,D:\iccd\data\20260319\13\178-Camera1[20600555].tif,train,target_member,folder_13_block_20
folder_13_frame_179,13,179,D:\iccd\data\20260319\13\179-Camera1[20600555].tif,train,target_member,folder_13_block_20
folder_13_frame_180,13,180,D:\iccd\data\20260319\13\180-Camera1[20600555].tif,train,target_member,folder_13_block_20
folder_13_frame_181,13,181,D:\iccd\data\20260319\13\181-Camera1[20600555].tif,train,input,folder_13_block_21
folder_13_frame_182,13,182,D:\iccd\data\20260319\13\182-Camera1[20600555].tif,train,target_member,folder_13_block_21
folder_13_frame_183,13,183,D:\iccd\data\20260319\13\183-Camera1[20600555].tif,train,target_member,folder_13_block_21
folder_13_frame_184,13,184,D:\iccd\data\20260319\13\184-Camera1[20600555].tif,train,target_member,folder_13_block_21
folder_13_frame_185,13,185,D:\iccd\data\20260319\13\185-Camera1[20600555].tif,train,target_member,folder_13_block_21
folder_13_frame_186,13,186,D:\iccd\data\20260319\13\186-Camera1[20600555].tif,train,target_member,folder_13_block_21
folder_13_frame_187,13,187,D:\iccd\data\20260319\13\187-Camera1[20600555].tif,train,target_member,folder_13_block_21
folder_13_frame_188,13,188,D:\iccd\data\20260319\13\188-Camera1[20600555].tif,train,target_member,folder_13_block_21
folder_13_frame_189,13,189,D:\iccd\data\20260319\13\189-Camera1[20600555].tif,train,target_member,folder_13_block_21
folder_13_frame_190,13,190,D:\iccd\data\20260319\13\190-Camera1[20600555].tif,train,input,folder_13_block_22
folder_13_frame_191,13,191,D:\iccd\data\20260319\13\191-Camera1[20600555].tif,train,target_member,folder_13_block_22
folder_13_frame_192,13,192,D:\iccd\data\20260319\13\192-Camera1[20600555].tif,train,target_member,folder_13_block_22
folder_13_frame_193,13,193,D:\iccd\data\20260319\13\193-Camera1[20600555].tif,train,target_member,folder_13_block_22
folder_13_frame_194,13,194,D:\iccd\data\20260319\13\194-Camera1[20600555].tif,train,target_member,folder_13_block_22
folder_13_frame_195,13,195,D:\iccd\data\20260319\13\195-Camera1[20600555].tif,train,target_member,folder_13_block_22
folder_13_frame_196,13,196,D:\iccd\data\20260319\13\196-Camera1[20600555].tif,train,target_member,folder_13_block_22
folder_13_frame_197,13,197,D:\iccd\data\20260319\13\197-Camera1[20600555].tif,train,target_member,folder_13_block_22
folder_13_frame_198,13,198,D:\iccd\data\20260319\13\198-Camera1[20600555].tif,train,target_member,folder_13_block_22
folder_9_frame_1,9,1,D:\iccd\data\20260319\9\1-Camera1[20600555].tif,val,input,folder_9_block_01
folder_9_frame_2,9,2,D:\iccd\data\20260319\9\2-Camera1[20600555].tif,val,target_member,folder_9_block_01
folder_9_frame_3,9,3,D:\iccd\data\20260319\9\3-Camera1[20600555].tif,val,target_member,folder_9_block_01
folder_9_frame_4,9,4,D:\iccd\data\20260319\9\4-Camera1[20600555].tif,val,target_member,folder_9_block_01
folder_9_frame_5,9,5,D:\iccd\data\20260319\9\5-Camera1[20600555].tif,val,target_member,folder_9_block_01
folder_9_frame_6,9,6,D:\iccd\data\20260319\9\6-Camera1[20600555].tif,val,target_member,folder_9_block_01
folder_9_frame_7,9,7,D:\iccd\data\20260319\9\7-Camera1[20600555].tif,val,target_member,folder_9_block_01
folder_9_frame_8,9,8,D:\iccd\data\20260319\9\8-Camera1[20600555].tif,val,target_member,folder_9_block_01
folder_9_frame_9,9,9,D:\iccd\data\20260319\9\9-Camera1[20600555].tif,val,target_member,folder_9_block_01
folder_9_frame_10,9,10,D:\iccd\data\20260319\9\10-Camera1[20600555].tif,val,input,folder_9_block_02
folder_9_frame_11,9,11,D:\iccd\data\20260319\9\11-Camera1[20600555].tif,val,target_member,folder_9_block_02
folder_9_frame_12,9,12,D:\iccd\data\20260319\9\12-Camera1[20600555].tif,val,target_member,folder_9_block_02
folder_9_frame_13,9,13,D:\iccd\data\20260319\9\13-Camera1[20600555].tif,val,target_member,folder_9_block_02
folder_9_frame_14,9,14,D:\iccd\data\20260319\9\14-Camera1[20600555].tif,val,target_member,folder_9_block_02
folder_9_frame_15,9,15,D:\iccd\data\20260319\9\15-Camera1[20600555].tif,val,target_member,folder_9_block_02
folder_9_frame_16,9,16,D:\iccd\data\20260319\9\16-Camera1[20600555].tif,val,target_member,folder_9_block_02
folder_9_frame_17,9,17,D:\iccd\data\20260319\9\17-Camera1[20600555].tif,val,target_member,folder_9_block_02
folder_9_frame_18,9,18,D:\iccd\data\20260319\9\18-Camera1[20600555].tif,val,target_member,folder_9_block_02
folder_9_frame_19,9,19,D:\iccd\data\20260319\9\19-Camera1[20600555].tif,val,input,folder_9_block_03
folder_9_frame_20,9,20,D:\iccd\data\20260319\9\20-Camera1[20600555].tif,val,target_member,folder_9_block_03
folder_9_frame_21,9,21,D:\iccd\data\20260319\9\21-Camera1[20600555].tif,val,target_member,folder_9_block_03
folder_9_frame_22,9,22,D:\iccd\data\20260319\9\22-Camera1[20600555].tif,val,target_member,folder_9_block_03
folder_9_frame_23,9,23,D:\iccd\data\20260319\9\23-Camera1[20600555].tif,val,target_member,folder_9_block_03
folder_9_frame_24,9,24,D:\iccd\data\20260319\9\24-Camera1[20600555].tif,val,target_member,folder_9_block_03
folder_9_frame_25,9,25,D:\iccd\data\20260319\9\25-Camera1[20600555].tif,val,target_member,folder_9_block_03
folder_9_frame_26,9,26,D:\iccd\data\20260319\9\26-Camera1[20600555].tif,val,target_member,folder_9_block_03
folder_9_frame_27,9,27,D:\iccd\data\20260319\9\27-Camera1[20600555].tif,val,target_member,folder_9_block_03
folder_9_frame_28,9,28,D:\iccd\data\20260319\9\28-Camera1[20600555].tif,val,input,folder_9_block_04
folder_9_frame_29,9,29,D:\iccd\data\20260319\9\29-Camera1[20600555].tif,val,target_member,folder_9_block_04
folder_9_frame_30,9,30,D:\iccd\data\20260319\9\30-Camera1[20600555].tif,val,target_member,folder_9_block_04
folder_9_frame_31,9,31,D:\iccd\data\20260319\9\31-Camera1[20600555].tif,val,target_member,folder_9_block_04
folder_9_frame_32,9,32,D:\iccd\data\20260319\9\32-Camera1[20600555].tif,val,target_member,folder_9_block_04
folder_9_frame_33,9,33,D:\iccd\data\20260319\9\33-Camera1[20600555].tif,val,target_member,folder_9_block_04
folder_9_frame_34,9,34,D:\iccd\data\20260319\9\34-Camera1[20600555].tif,val,target_member,folder_9_block_04
folder_9_frame_35,9,35,D:\iccd\data\20260319\9\35-Camera1[20600555].tif,val,target_member,folder_9_block_04
folder_9_frame_36,9,36,D:\iccd\data\20260319\9\36-Camera1[20600555].tif,val,target_member,folder_9_block_04
folder_9_frame_37,9,37,D:\iccd\data\20260319\9\37-Camera1[20600555].tif,val,input,folder_9_block_05
folder_9_frame_38,9,38,D:\iccd\data\20260319\9\38-Camera1[20600555].tif,val,target_member,folder_9_block_05
folder_9_frame_39,9,39,D:\iccd\data\20260319\9\39-Camera1[20600555].tif,val,target_member,folder_9_block_05
folder_9_frame_40,9,40,D:\iccd\data\20260319\9\40-Camera1[20600555].tif,val,target_member,folder_9_block_05
folder_9_frame_41,9,41,D:\iccd\data\20260319\9\41-Camera1[20600555].tif,val,target_member,folder_9_block_05
folder_9_frame_42,9,42,D:\iccd\data\20260319\9\42-Camera1[20600555].tif,val,target_member,folder_9_block_05
folder_9_frame_43,9,43,D:\iccd\data\20260319\9\43-Camera1[20600555].tif,val,target_member,folder_9_block_05
folder_9_frame_44,9,44,D:\iccd\data\20260319\9\44-Camera1[20600555].tif,val,target_member,folder_9_block_05
folder_9_frame_45,9,45,D:\iccd\data\20260319\9\45-Camera1[20600555].tif,val,target_member,folder_9_block_05
folder_9_frame_46,9,46,D:\iccd\data\20260319\9\46-Camera1[20600555].tif,val,input,folder_9_block_06
folder_9_frame_47,9,47,D:\iccd\data\20260319\9\47-Camera1[20600555].tif,val,target_member,folder_9_block_06
folder_9_frame_48,9,48,D:\iccd\data\20260319\9\48-Camera1[20600555].tif,val,target_member,folder_9_block_06
folder_9_frame_49,9,49,D:\iccd\data\20260319\9\49-Camera1[20600555].tif,val,target_member,folder_9_block_06
folder_9_frame_50,9,50,D:\iccd\data\20260319\9\50-Camera1[20600555].tif,val,target_member,folder_9_block_06
folder_9_frame_51,9,51,D:\iccd\data\20260319\9\51-Camera1[20600555].tif,val,target_member,folder_9_block_06
folder_9_frame_52,9,52,D:\iccd\data\20260319\9\52-Camera1[20600555].tif,val,target_member,folder_9_block_06
folder_9_frame_53,9,53,D:\iccd\data\20260319\9\53-Camera1[20600555].tif,val,target_member,folder_9_block_06
folder_9_frame_54,9,54,D:\iccd\data\20260319\9\54-Camera1[20600555].tif,val,target_member,folder_9_block_06
folder_9_frame_55,9,55,D:\iccd\data\20260319\9\55-Camera1[20600555].tif,val,input,folder_9_block_07
folder_9_frame_56,9,56,D:\iccd\data\20260319\9\56-Camera1[20600555].tif,val,target_member,folder_9_block_07
