pair_id,content_id,absolute_path,content_sha256,seed,roi_top,roi_left,roi_height,roi_width,allowed_role,patch_mean_DN,signal_in_calibration_range,predicted_sigma_raw_DN,predicted_sigma_used_DN,extrapolation_flag,g_sigma_DN,cg_pair_valid,failure_reason,synthetic_generated
content_084_20260718,content_084,F:\目标传感器噪声参数估计\data\500ms\P251621570084.tif,3822cb361cbff2e6050d0824da5320aab873d44b244f61cfe122640e12b73bb6,20260718,768,768,512,512,exploratory_training_only,12785.73819732666,False,756.1070990189095,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_084_20260719,content_084,F:\目标传感器噪声参数估计\data\500ms\P251621570084.tif,3822cb361cbff2e6050d0824da5320aab873d44b244f61cfe122640e12b73bb6,20260719,768,768,512,512,exploratory_training_only,12785.73819732666,False,756.1070990189095,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_085_20260717,content_085,F:\目标传感器噪声参数估计\data\500ms\P251621570085.tif,6f00ad96a022cb36e907f9b8dce7bc66428c333ed21da120e1f57f31f887ccb0,20260717,768,768,512,512,exploratory_training_only,12813.438209533691,False,757.7451879230782,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_085_20260718,content_085,F:\目标传感器噪声参数估计\data\500ms\P251621570085.tif,6f00ad96a022cb36e907f9b8dce7bc66428c333ed21da120e1f57f31f887ccb0,20260718,768,768,512,512,exploratory_training_only,12813.438209533691,False,757.7451879230782,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_085_20260719,content_085,F:\目标传感器噪声参数估计\data\500ms\P251621570085.tif,6f00ad96a022cb36e907f9b8dce7bc66428c333ed21da120e1f57f31f887ccb0,20260719,768,768,512,512,exploratory_training_only,12813.438209533691,False,757.7451879230782,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_086_20260717,content_086,F:\目标传感器噪声参数估计\data\500ms\P251621580086.tif,b8fd37abccef9029bda632dde7dccb1ca77512976e84fcf4dad556412a3a3dd8,20260717,768,768,512,512,exploratory_training_only,12895.176944732666,False,762.578951683523,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_086_20260718,content_086,F:\目标传感器噪声参数估计\data\500ms\P251621580086.tif,b8fd37abccef9029bda632dde7dccb1ca77512976e84fcf4dad556412a3a3dd8,20260718,768,768,512,512,exploratory_training_only,12895.176944732666,False,762.578951683523,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_086_20260719,content_086,F:\目标传感器噪声参数估计\data\500ms\P251621580086.tif,b8fd37abccef9029bda632dde7dccb1ca77512976e84fcf4dad556412a3a3dd8,20260719,768,768,512,512,exploratory_training_only,12895.176944732666,False,762.578951683523,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_087_20260717,content_087,F:\目标传感器噪声参数估计\data\500ms\P251622000087.tif,4673a76b46eceb960c3cff4caf31618877b174d259f5cd3f05d66f6d347bc6cd,20260717,768,768,512,512,exploratory_training_only,12836.336681365969,False,759.0993292985593,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_087_20260718,content_087,F:\目标传感器噪声参数估计\data\500ms\P251622000087.tif,4673a76b46eceb960c3cff4caf31618877b174d259f5cd3f05d66f6d347bc6cd,20260718,768,768,512,512,exploratory_training_only,12836.336681365969,False,759.0993292985593,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_087_20260719,content_087,F:\目标传感器噪声参数估计\data\500ms\P251622000087.tif,4673a76b46eceb960c3cff4caf31618877b174d259f5cd3f05d66f6d347bc6cd,20260719,768,768,512,512,exploratory_training_only,12836.336681365969,False,759.0993292985593,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_088_20260717,content_088,F:\目标传感器噪声参数估计\data\500ms\P251622000088.tif,ec3826d99261c49304ff1d17a9c047bddc5d422fd5e37e9c2bd0b4d84b7a4177,20260717,768,768,512,512,exploratory_training_only,12831.356227874756,False,758.8048014282931,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_088_20260718,content_088,F:\目标传感器噪声参数估计\data\500ms\P251622000088.tif,ec3826d99261c49304ff1d17a9c047bddc5d422fd5e37e9c2bd0b4d84b7a4177,20260718,768,768,512,512,exploratory_training_only,12831.356227874756,False,758.8048014282931,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_088_20260719,content_088,F:\目标传感器噪声参数估计\data\500ms\P251622000088.tif,ec3826d99261c49304ff1d17a9c047bddc5d422fd5e37e9c2bd0b4d84b7a4177,20260719,768,768,512,512,exploratory_training_only,12831.356227874756,False,758.8048014282931,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_089_20260717,content_089,F:\目标传感器噪声参数估计\data\500ms\P251622010089.tif,442f902bb0636da20fd64237511becf3bafc48f97b72ba9228e0cb3d57d03eec,20260717,768,768,512,512,exploratory_training_only,12831.749172210692,False,758.8280388821918,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_089_20260718,content_089,F:\目标传感器噪声参数估计\data\500ms\P251622010089.tif,442f902bb0636da20fd64237511becf3bafc48f97b72ba9228e0cb3d57d03eec,20260718,768,768,512,512,exploratory_training_only,12831.749172210692,False,758.8280388821918,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_089_20260719,content_089,F:\目标传感器噪声参数估计\data\500ms\P251622010089.tif,442f902bb0636da20fd64237511becf3bafc48f97b72ba9228e0cb3d57d03eec,20260719,768,768,512,512,exploratory_training_only,12831.749172210692,False,758.8280388821918,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_090_20260717,content_090,F:\目标传感器噪声参数估计\data\500ms\P251622010090.tif,cacf549f7e1db7582e409b57ada6f0bb28c00daa8862c5b9d5ee31286ea773a4,20260717,768,768,512,512,exploratory_training_only,12808.317821502686,False,757.4423847778688,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_090_20260718,content_090,F:\目标传感器噪声参数估计\data\500ms\P251622010090.tif,cacf549f7e1db7582e409b57ada6f0bb28c00daa8862c5b9d5ee31286ea773a4,20260718,768,768,512,512,exploratory_training_only,12808.317821502686,False,757.4423847778688,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_090_20260719,content_090,F:\目标传感器噪声参数估计\data\500ms\P251622010090.tif,cacf549f7e1db7582e409b57ada6f0bb28c00daa8862c5b9d5ee31286ea773a4,20260719,768,768,512,512,exploratory_training_only,12808.317821502686,False,757.4423847778688,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_091_20260717,content_091,F:\目标传感器噪声参数估计\data\500ms\P251622020091.tif,e4a43968f31edfcbc4170be6bb060edf3e3d240751a8aa56058ede52ed5916eb,20260717,768,768,512,512,exploratory_training_only,12812.306629180908,False,757.678269930183,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_091_20260718,content_091,F:\目标传感器噪声参数估计\data\500ms\P251622020091.tif,e4a43968f31edfcbc4170be6bb060edf3e3d240751a8aa56058ede52ed5916eb,20260718,768,768,512,512,exploratory_training_only,12812.306629180908,False,757.678269930183,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_091_20260719,content_091,F:\目标传感器噪声参数估计\data\500ms\P251622020091.tif,e4a43968f31edfcbc4170be6bb060edf3e3d240751a8aa56058ede52ed5916eb,20260719,768,768,512,512,exploratory_training_only,12812.306629180908,False,757.678269930183,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_092_20260717,content_092,F:\目标传感器噪声参数估计\data\500ms\P251622020092.tif,6a08959cf383d051b38fa6e2808f93f4783a3b3fdcef57f44e7c25bf7c35fe47,20260717,768,768,512,512,exploratory_training_only,12826.480068206787,False,758.5164411565592,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_092_20260718,content_092,F:\目标传感器噪声参数估计\data\500ms\P251622020092.tif,6a08959cf383d051b38fa6e2808f93f4783a3b3fdcef57f44e7c25bf7c35fe47,20260718,768,768,512,512,exploratory_training_only,12826.480068206787,False,758.5164411565592,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_092_20260719,content_092,F:\目标传感器噪声参数估计\data\500ms\P251622020092.tif,6a08959cf383d051b38fa6e2808f93f4783a3b3fdcef57f44e7c25bf7c35fe47,20260719,768,768,512,512,exploratory_training_only,12826.480068206787,False,758.5164411565592,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_093_20260717,content_093,F:\目标传感器噪声参数估计\data\500ms\P251622030093.tif,137b23d22671ccdb0d5b22223156f94fcf8323b14f8edceb87f4190b0f3eb813,20260717,768,768,512,512,exploratory_training_only,12816.93977355957,False,757.9522590656885,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_093_20260718,content_093,F:\目标传感器噪声参数估计\data\500ms\P251622030093.tif,137b23d22671ccdb0d5b22223156f94fcf8323b14f8edceb87f4190b0f3eb813,20260718,768,768,512,512,exploratory_training_only,12816.93977355957,False,757.9522590656885,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_093_20260719,content_093,F:\目标传感器噪声参数估计\data\500ms\P251622030093.tif,137b23d22671ccdb0d5b22223156f94fcf8323b14f8edceb87f4190b0f3eb813,20260719,768,768,512,512,exploratory_training_only,12816.93977355957,False,757.9522590656885,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_094_20260717,content_094,F:\目标传感器噪声参数估计\data\500ms\P251622030094.tif,4a9ecee0488459cc37e8863d8d2430b6f07d753cac4c4ab99eb17082d313e040,20260717,768,768,512,512,exploratory_training_only,12849.82647705078,False,759.8970720744699,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_094_20260718,content_094,F:\目标传感器噪声参数估计\data\500ms\P251622030094.tif,4a9ecee0488459cc37e8863d8d2430b6f07d753cac4c4ab99eb17082d313e040,20260718,768,768,512,512,exploratory_training_only,12849.82647705078,False,759.8970720744699,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_094_20260719,content_094,F:\目标传感器噪声参数估计\data\500ms\P251622030094.tif,4a9ecee0488459cc37e8863d8d2430b6f07d753cac4c4ab99eb17082d313e040,20260719,768,768,512,512,exploratory_training_only,12849.82647705078,False,759.8970720744699,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_095_20260717,content_095,F:\目标传感器噪声参数估计\data\500ms\P251622040095.tif,f759608f65bafb8313562aa94f319e49230cb0944dc455328dd490178796d9df,20260717,768,768,512,512,exploratory_training_only,12834.05630493164,False,758.964475230392,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_095_20260718,content_095,F:\目标传感器噪声参数估计\data\500ms\P251622040095.tif,f759608f65bafb8313562aa94f319e49230cb0944dc455328dd490178796d9df,20260718,768,768,512,512,exploratory_training_only,12834.05630493164,False,758.964475230392,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_095_20260719,content_095,F:\目标传感器噪声参数估计\data\500ms\P251622040095.tif,f759608f65bafb8313562aa94f319e49230cb0944dc455328dd490178796d9df,20260719,768,768,512,512,exploratory_training_only,12834.05630493164,False,758.964475230392,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_096_20260717,content_096,F:\目标传感器噪声参数估计\data\500ms\P251622040096.tif,02aaffa2527faef5539d1b9d9100aceb38fc6870379cd83789651d273a23b212,20260717,768,768,512,512,exploratory_training_only,12839.923118591309,False,759.311419566983,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_096_20260718,content_096,F:\目标传感器噪声参数估计\data\500ms\P251622040096.tif,02aaffa2527faef5539d1b9d9100aceb38fc6870379cd83789651d273a23b212,20260718,768,768,512,512,exploratory_training_only,12839.923118591309,False,759.311419566983,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_096_20260719,content_096,F:\目标传感器噪声参数估计\data\500ms\P251622040096.tif,02aaffa2527faef5539d1b9d9100aceb38fc6870379cd83789651d273a23b212,20260719,768,768,512,512,exploratory_training_only,12839.923118591309,False,759.311419566983,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_097_20260717,content_097,F:\目标传感器噪声参数估计\data\500ms\P251622050097.tif,3a42aa1222393e68d35b40d7107aa5824850266525038ec5d3c35d4b02881d1a,20260717,768,768,512,512,exploratory_training_only,12851.980907440186,False,760.0244781019226,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_097_20260718,content_097,F:\目标传感器噪声参数估计\data\500ms\P251622050097.tif,3a42aa1222393e68d35b40d7107aa5824850266525038ec5d3c35d4b02881d1a,20260718,768,768,512,512,exploratory_training_only,12851.980907440186,False,760.0244781019226,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_097_20260719,content_097,F:\目标传感器噪声参数估计\data\500ms\P251622050097.tif,3a42aa1222393e68d35b40d7107aa5824850266525038ec5d3c35d4b02881d1a,20260719,768,768,512,512,exploratory_training_only,12851.980907440186,False,760.0244781019226,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_098_20260717,content_098,F:\目标传感器噪声参数估计\data\500ms\P251622050098.tif,9c0106814b86766ec57a705b0d381ebf93c5c2fe8de6380a5f3e72e07cb790fb,20260717,768,768,512,512,exploratory_training_only,12820.450534820557,False,758.1598741029608,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_098_20260718,content_098,F:\目标传感器噪声参数估计\data\500ms\P251622050098.tif,9c0106814b86766ec57a705b0d381ebf93c5c2fe8de6380a5f3e72e07cb790fb,20260718,768,768,512,512,exploratory_training_only,12820.450534820557,False,758.1598741029608,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_098_20260719,content_098,F:\目标传感器噪声参数估计\data\500ms\P251622050098.tif,9c0106814b86766ec57a705b0d381ebf93c5c2fe8de6380a5f3e72e07cb790fb,20260719,768,768,512,512,exploratory_training_only,12820.450534820557,False,758.1598741029608,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_099_20260717,content_099,F:\目标传感器噪声参数估计\data\500ms\P251622060099.tif,e1cba38611d11f6951389dfdce74c2389b206b8d3c98a0e54b1fc8c1a277d259,20260717,768,768,512,512,exploratory_training_only,12843.779678344728,False,759.5394840058403,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_099_20260718,content_099,F:\目标传感器噪声参数估计\data\500ms\P251622060099.tif,e1cba38611d11f6951389dfdce74c2389b206b8d3c98a0e54b1fc8c1a277d259,20260718,768,768,512,512,exploratory_training_only,12843.779678344728,False,759.5394840058403,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_099_20260719,content_099,F:\目标传感器噪声参数估计\data\500ms\P251622060099.tif,e1cba38611d11f6951389dfdce74c2389b206b8d3c98a0e54b1fc8c1a277d259,20260719,768,768,512,512,exploratory_training_only,12843.779678344728,False,759.5394840058403,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
